"key","message","comment","context"
"ClientSituation.mobile","Celular","",""
"ClientSituation.name","Nombre","",""
"ClientSituation.nextMeetingDate","Siguiente Reunión Fecha","",""
"ClientSituation.nextOutgoingCall","Siguiente Salida Llamada","",""
"ClientSituation.num","N°","",""
"ClientSituation.orderFreq","Orden Freq.","",""
"ClientSituation.orders","Orders","",""
"ClientSituation.phone","Teléfono","",""
"ClientSituation.quotations","Quotes","",""
"ClientSituation.quotations/orders","Quotes/Orders","",""
"ClientSituation.realDate","Asiento Fecha","",""
"ClientSituation.recoverableBalance","Recoverable Bal.","",""
"ClientSituation.refDoc","Ref. Doc","",""
"ClientSituation.reference","Referencia","",""
"ClientSituation.saleOrder","Cliente Orden","",""
"ClientSituation.seq","Secuencia","",""
"ClientSituation.status","Estado","",""
"ClientSituation.statusSM","Estado","",""
"ClientSituation.team","Equipo","",""
"ClientSituation.termN","Trm N°","",""
"ClientSituation.title","Cliente SITUATION","",""
"ClientSituation.toAddressStr","To Dirección","",""
"ClientSituation.toInvoice","To Factura","",""
"ClientSituation.toPay","To Pay","",""
"ClientSituation.totalATI","Total A.T.I.","",""
"ClientSituation.totalAtiTerm","Total A.T.I. Term","",""
"ClientSituation.totalBalance","Total Saldo","",""
"ClientSituation.totalHT","Total H.T.","",""
"ClientSituation.totalTax","Total Impuesto","",""
"ClientSituation.tradingName","Trading Nombre","",""
"ClientSituation.website","Sitio web","",""
"ClientSituation.with","With","",""
"Close period","Cerrar Período","",""
"Closed","Cerrado","",""
"Closing a period brings irrevocable integration of a move in Moves book","Cierre a Período brings irrevocable integration of a Asiento in Asientos book","",""
"Closure in progress","Closure En proceso","",""
"Code","Código","",""
"Code length should be greater than 2.","Código length should be greater than 2.","",""
"Code to use for the translations","Código to use para the Traducciones","",""
"Coeff","Coeff","",""
"Coeff.","Coeff.","",""
"Coefficient for bonus","Coefficient para Bono","",""
"Coefficient for leave","Coefficient para Permiso","",""
"Color","Color","",""
"Color code (hex)","Color Código (hex)","",""
"Column title","Column Título","",""
"Comment to display on delivery","Comentario to display on Entrega","",""
"Comment to display on invoice","Comentario to display on Factura","",""
"Comment to display on picking order","Comentario to display on picking Orden","",""
"Comment to display on proforma","Comentario to display on proforma","",""
"Comment to display on purchase order","Comentario to display on Orden de compra","",""
"Comment to display on sale order","Comentario to display on Pedido de venta","",""
"Comments","Comentarios","",""
"Companies","Empresas","",""
"Companies associated to","Empresas associated to","",""
"Company","Empresa","",""
"Company Footer","Empresa Footer","",""
"Company Footer Height(in cm)","Empresa Footer Height(in cm)","",""
"Company Header","Empresa Header","",""
"Company Header Height(in cm)","Empresa Header Height(in cm)","",""
"Company Logo Width","Empresa Logotipo Width","",""
"Company Logo position","Empresa Logotipo Cargo","",""
"Company PhoneBook","Empresa PhoneBook","",""
"Company currency","Empresa Moneda","",""
"Company department","Empresa Departamento","",""
"Company department filters","Empresa Departamento filters","",""
"Company departments","Empresa departments","",""
"Company filters","Empresa filters","",""
"Company phone book template","Empresa Teléfono book Plantilla","",""
"Company phoneBook","Empresa phoneBook","",""
"Company tree","Empresa Árbol","",""
"Company-specific information","Empresa-specific Información","",""
"Company-specific product fields","Empresa-specific Producto fields","",""
"Company.bankDetails","Banco Detalles","",""
"Complement","Complement","",""
"Complete","Completar","",""
"Completed","Completed","",""
"Component","Component","",""
"Compute Discount Separately","Calcular Descuento Separately","",""
"Compute Method for Discounts","Calcular Method para Discounts","",""
"Concatenation of city name and zip code","Concatenation of Ciudad Nombre y Código postal","",""
"Concerned model","Concerned model","",""
"Concerned models","Concerned models","",""
"Condition","Condition","",""
"Condition expression written in alert expression type used to generate alert","Condition expression written in Alerta expression Tipo used to Generar Alerta","",""
"ConditionParams","ConditionParams","",""
"Conditions","Conditions","",""
"Config doesn't exist in the file. Please uncheck 'Config included in file'","Config doesn't exist in the file. Please Desmarcar 'Config included in file'","",""
"Config exist in the file. Please check 'Config included in file'","Config exist in the file. Please Verificar 'Config included in file'","",""
"Config included in file","Config included in file","",""
"Config. to manage how generated indicator results will be displayed in related model view","Config. to manage how generated indicator results will be displayed in related model Ver","",""
"Configuration","Configuración","",""
"Configuration error: the product category %s is among its descendants.","Configuration error: the product category %s is among its descendants.","",""
"Configuration error: the product category %s is an ancestor of himself.","Configuration error: the product category %s is an ancestor of himself.","",""
"Configuration file","Configuración file","",""
"Configuration problem","Configuración problem","",""
"Configurations","Configurations","",""
"Configurator","Configurador","",""
"Confirm","Confirmar","",""
"Confirm password","Confirmar password","",""
"Confirm password doesn't match with new password.","Confirmar password doesn't match with Nuevo password.","",""
"Confirmed","Confirmado","",""
"Connect","Connect","",""
"Connection URL to the QAS Webservice.","Connection URL to the QAS Webservice.","",""
"Connection has failed","Connection has failed","",""
"Connection settings","Connection Configuración","",""
"Connection successful","Connection successful","",""
"Connection type","Connection Tipo","",""
"Connector","Connector","",""
"Connector mapper","Connector mapper","",""
"Connector mappers","Connector mappers","",""
"Connectors","Connectors","",""
"Contact","Contacto","",""
"Contact / Partner","Contacto / Socio/Contacto","",""
"Contact Dashboard","Contacto Panel de control","",""
"Contact Information","Contacto Información","",""
"Contact PhoneBook","Contacto PhoneBook","",""
"Contact address","Contacto Dirección","",""
"Contact details","Contacto Detalles","",""
"Contact filters","Contacto filters","",""
"Contact function","Contacto function","",""
"Contact imported","Contacto imported","",""
"Contact phone book template","Contacto Teléfono book Plantilla","",""
"Contact synchronisation","Contacto synchronisation","",""
"Contacts","Contactos","",""
"Contacts list","Contactos Lista","",""
"Container","Container","",""
"Contains","Contains","",""
"Content","Content","",""
"Content lines","Content Líneas","",""
"Content result","Content result","",""
"Context","Context","",""
"Contract","Contrato","",""
"ContractFile","ContractFile","",""
"Contracts","Contratos","",""
"Control entry","Control entry","",""
"Control plans","Control plans","",""
"Conversion impossible because of no unit.","Conversion impossible because of no Unidad.","",""
"Convert","Convert","",""
"Convert demo file","Convert demo file","",""
"Convert into a contact partner","Convert into a Contacto Socio/Contacto","",""
"Convert into an individual partner","Convert into an individual Socio/Contacto","",""
"Cost price","Cost Precio","",""
"Cost type","Cost Tipo","",""
"Costs","Costs","",""
"Countries","Countries","",""
"Country","País","",""
"Country Code","País Código","",""
"Country filters","País filters","",""
"Country name","País Nombre","",""
"Country sub division","País sub division","",""
"Courier","Courier","",""
"Courier-Bold","Courier-Bold","",""
"Courier-BoldOblique","Courier-BoldOblique","",""
"Courier-Oblique","Courier-Oblique","",""
"Create","Crear","",""
"Create Backup","Crear Backup","",""
"Create Partner","Crear Socio/Contacto","",""
"Create a call","Crear a Llamada","",""
"Create a meeting","Crear a Reunión","",""
"Create a note","Crear a Nota","",""
"Create a task","Crear a Tarea","",""
"Create an email","Crear an Correo electrónico","",""
"Create bank order","Crear Banco Orden","",""
"Create employee","Crear Empleado","",""
"Create file","Crear file","",""
"Create from Sirene API","Crear Desde Sirene API","",""
"Create menu entry","Crear Menú entry","",""
"Create opportunity","Crear Oportunidad","",""
"Create print","Crear Imprimir","",""
"Create production order (${ name })","Crear production Orden (${ Nombre })","",""
"Create purchase quotation","Crear purchase Cotización","",""
"Create sale quotation","Crear sale Cotización","",""
"Created by","Creado por","",""
"Created on","Creado on","",""
